"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2018"	"2018"	"Jan., 2018"	"2018/01"	28410	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Feb., 2018"	"2018/02"	22527	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Mar., 2018"	"2018/03"	24839	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Apr., 2018"	"2018/04"	21804	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"May, 2018"	"2018/05"	21483	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Jun., 2018"	"2018/06"	20797	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Jul., 2018"	"2018/07"	21208	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Aug., 2018"	"2018/08"	21037	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Sep., 2018"	"2018/09"	20273	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Oct., 2018"	"2018/10"	21165	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Nov., 2018"	"2018/11"	21757	Not Applicable	Not Applicable
	"California"	"06"	"2018"	"2018"	"Dec., 2018"	"2018/12"	23518	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jan., 2019"	"2019/01"	24847	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Feb., 2019"	"2019/02"	22738	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Mar., 2019"	"2019/03"	24645	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Apr., 2019"	"2019/04"	22248	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"May, 2019"	"2019/05"	22352	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jun., 2019"	"2019/06"	21434	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Jul., 2019"	"2019/07"	21273	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Aug., 2019"	"2019/08"	21014	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Sep., 2019"	"2019/09"	20671	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Oct., 2019"	"2019/10"	22240	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Nov., 2019"	"2019/11"	22130	Not Applicable	Not Applicable
	"California"	"06"	"2019"	"2019"	"Dec., 2019"	"2019/12"	24239	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jan., 2020"	"2020/01"	25636	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Feb., 2020"	"2020/02"	23734	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Mar., 2020"	"2020/03"	25008	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Apr., 2020"	"2020/04"	25531	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"May, 2020"	"2020/05"	24851	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jun., 2020"	"2020/06"	23915	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jul., 2020"	"2020/07"	27320	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Aug., 2020"	"2020/08"	27451	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Sep., 2020"	"2020/09"	24446	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Oct., 2020"	"2020/10"	24459	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Nov., 2020"	"2020/11"	26508	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Dec., 2020"	"2020/12"	40949	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	47999	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	29951	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	26632	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	23176	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	23461	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	22656	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	23698	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	27019	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	27246	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	27106	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	25694	Not Applicable	Not Applicable
	"California"	"06"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	28611	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	34689	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	28387	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	25329	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	23045	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	23924	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	23655	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	24976	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	24431	Not Applicable	Not Applicable
	"California"	"06"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	16946	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Jan., 2018"	"2018/01"	3704	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Feb., 2018"	"2018/02"	3150	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Mar., 2018"	"2018/03"	3443	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Apr., 2018"	"2018/04"	3235	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"May, 2018"	"2018/05"	3187	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Jun., 2018"	"2018/06"	2890	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Jul., 2018"	"2018/07"	3016	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Aug., 2018"	"2018/08"	3157	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Sep., 2018"	"2018/09"	2979	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Oct., 2018"	"2018/10"	3219	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Nov., 2018"	"2018/11"	3184	Not Applicable	Not Applicable
	"Colorado"	"08"	"2018"	"2018"	"Dec., 2018"	"2018/12"	3362	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jan., 2019"	"2019/01"	3553	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Feb., 2019"	"2019/02"	3185	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Mar., 2019"	"2019/03"	3545	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Apr., 2019"	"2019/04"	3226	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"May, 2019"	"2019/05"	3316	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jun., 2019"	"2019/06"	3111	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Jul., 2019"	"2019/07"	3132	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Aug., 2019"	"2019/08"	3091	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Sep., 2019"	"2019/09"	3096	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Oct., 2019"	"2019/10"	3360	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Nov., 2019"	"2019/11"	3259	Not Applicable	Not Applicable
	"Colorado"	"08"	"2019"	"2019"	"Dec., 2019"	"2019/12"	3516	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Jan., 2020"	"2020/01"	3666	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Feb., 2020"	"2020/02"	3468	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Mar., 2020"	"2020/03"	3748	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Apr., 2020"	"2020/04"	4546	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"May, 2020"	"2020/05"	3809	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Jun., 2020"	"2020/06"	3531	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Jul., 2020"	"2020/07"	3562	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Aug., 2020"	"2020/08"	3614	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Sep., 2020"	"2020/09"	3388	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Oct., 2020"	"2020/10"	3746	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Nov., 2020"	"2020/11"	4655	Not Applicable	Not Applicable
	"Colorado"	"08"	"2020"	"2020"	"Dec., 2020"	"2020/12"	5185	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	4372	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	3466	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	3839	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	3511	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	3701	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	3542	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	3630	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	3846	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	4060	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	4488	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	4897	Not Applicable	Not Applicable
	"Colorado"	"08"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	4929	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	5131	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	3862	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	3849	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	3607	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	3781	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	3650	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	3675	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	3497	Not Applicable	Not Applicable
	"Colorado"	"08"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	2525	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Jan., 2018"	"2018/01"	3092	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Feb., 2018"	"2018/02"	2572	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Mar., 2018"	"2018/03"	2739	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Apr., 2018"	"2018/04"	2669	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"May, 2018"	"2018/05"	2498	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Jun., 2018"	"2018/06"	2372	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Jul., 2018"	"2018/07"	2517	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Aug., 2018"	"2018/08"	2461	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Sep., 2018"	"2018/09"	2435	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Oct., 2018"	"2018/10"	2588	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Nov., 2018"	"2018/11"	2568	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2018"	"2018"	"Dec., 2018"	"2018/12"	2719	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jan., 2019"	"2019/01"	2899	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Feb., 2019"	"2019/02"	2698	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Mar., 2019"	"2019/03"	2898	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Apr., 2019"	"2019/04"	2663	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"May, 2019"	"2019/05"	2529	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jun., 2019"	"2019/06"	2486	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Jul., 2019"	"2019/07"	2532	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Aug., 2019"	"2019/08"	2548	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Sep., 2019"	"2019/09"	2396	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Oct., 2019"	"2019/10"	2574	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Nov., 2019"	"2019/11"	2693	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2019"	"2019"	"Dec., 2019"	"2019/12"	2829	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Jan., 2020"	"2020/01"	2833	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2655	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2979	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Apr., 2020"	"2020/04"	5301	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"May, 2020"	"2020/05"	4005	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2617	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Jul., 2020"	"2020/07"	2547	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Aug., 2020"	"2020/08"	2515	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Sep., 2020"	"2020/09"	2573	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Oct., 2020"	"2020/10"	2827	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Nov., 2020"	"2020/11"	3136	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2020"	"2020"	"Dec., 2020"	"2020/12"	3865	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	3761	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	2807	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	2841	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	2576	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	2670	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	2495	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	2600	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	2752	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	2731	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	2850	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	2931	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	3319	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	3966	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	2945	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	2738	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	2663	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"May, 2022 (provisional)"	"2022/05"	2804	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	2544	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	2667	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	2528	Not Applicable	Not Applicable
	"Connecticut"	"09"	"2022 (provisional and partial)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	1788	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jan., 2018"	"2018/01"	895	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Feb., 2018"	"2018/02"	801	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Mar., 2018"	"2018/03"	849	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Apr., 2018"	"2018/04"	792	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"May, 2018"	"2018/05"	751	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jun., 2018"	"2018/06"	753	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Jul., 2018"	"2018/07"	758	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Aug., 2018"	"2018/08"	755	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Sep., 2018"	"2018/09"	701	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Oct., 2018"	"2018/10"	778	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Nov., 2018"	"2018/11"	779	Not Applicable	Not Applicable
	"Delaware"	"10"	"2018"	"2018"	"Dec., 2018"	"2018/12"	821	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Jan., 2019"	"2019/01"	856	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Feb., 2019"	"2019/02"	743	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Mar., 2019"	"2019/03"	817	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Apr., 2019"	"2019/04"	697	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"May, 2019"	"2019/05"	758	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Jun., 2019"	"2019/06"	724	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Jul., 2019"	"2019/07"	764	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Aug., 2019"	"2019/08"	797	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Sep., 2019"	"2019/09"	792	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Oct., 2019"	"2019/10"	749	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Nov., 2019"	"2019/11"	740	Not Applicable	Not Applicable
	"Delaware"	"10"	"2019"	"2019"	"Dec., 2019"	"2019/12"	865	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Jan., 2020"	"2020/01"	870	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Feb., 2020"	"2020/02"	785	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Mar., 2020"	"2020/03"	899	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1042	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"May, 2020"	"2020/05"	1089	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Jun., 2020"	"2020/06"	808	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Jul., 2020"	"2020/07"	877	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Aug., 2020"	"2020/08"	856	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Sep., 2020"	"2020/09"	826	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Oct., 2020"	"2020/10"	904	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Nov., 2020"	"2020/11"	866	Not Applicable	Not Applicable
	"Delaware"	"10"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1250	Not Applicable	Not Applicable
	"Delaware"	"10"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	1229	Not Applicable	Not Applicable
	"Delaware"	"10"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	931	Not Applicable	Not Applicable
	"Delaware"	"10"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	913	Not Applicable	Not Applicable
	"Delaware"	"10"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	883	Not Applicable	Not Applicable
	"Delaware"	"10"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	880	Not Applicable	Not Applicable
	"Delaware"	"10"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	797	Not Applicable	Not Applicable
	"Delaware"	"10"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	782	Not Applicable	Not Applicable
	"Delaware"	"10"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	919	Not Applicable	Not Applicable
